0.0,0,-2.00e-16
0.01,0,3.16e-12
0.02,0,5.33e-12
0.03,0,6.81e-12
0.04,0,7.82e-12
0.05,0,8.53e-12
0.06,0,9.04e-12
0.07,0,9.44e-12
0.08,0,9.75e-12
0.09,0,1.00e-11
0.1,0,1.02e-11
0.11,0,1.04e-11
0.12,0,1.06e-11
0.13,0,1.07e-11
0.14,0,1.09e-11
0.15,0,1.10e-11
0.16,0,1.11e-11
0.17,0,1.13e-11
0.18,0,1.14e-11
0.19,0,1.15e-11
0.2,0,1.16e-11
0.21,0,1.18e-11
0.22,0,1.19e-11
0.23,0,1.20e-11
0.24,0,1.21e-11
0.25,0,1.23e-11
0.26,0,1.24e-11
0.27,0,1.25e-11
0.28,0,1.26e-11
0.29,0,1.28e-11
0.3,0,1.29e-11
0.31,0,1.30e-11
0.32,0,1.31e-11
0.33,0,1.33e-11
0.34,0,1.34e-11
0.35,0,1.35e-11
0.36,0,1.37e-11
0.37,0,1.38e-11
0.38,0,1.39e-11
0.39,0,1.41e-11
0.4,0,1.42e-11
0.41,0,1.44e-11
0.42,0,1.45e-11
0.43,0,1.47e-11
0.44,0,1.49e-11
0.45,0,1.50e-11
0.46,0,1.52e-11
0.47,0,1.54e-11
0.48,0,1.56e-11
0.49,0,1.58e-11
0.5,0,1.60e-11
0.51,0,1.62e-11
0.52,0,1.64e-11
0.53,0,1.66e-11
0.54,0,1.68e-11
0.55,0,1.70e-11
0.56,0,1.73e-11
0.57,0,1.75e-11
0.58,0,1.78e-11
0.59,0,1.80e-11
0.6,0,1.83e-11
0.61,0,1.85e-11
0.62,0,1.88e-11
0.63,0,1.91e-11
0.64,0,1.94e-11
0.65,0,1.97e-11
0.66,0,2.00e-11
0.67,0,2.03e-11
0.68,0,2.07e-11
0.69,0,2.10e-11
0.7,0,2.13e-11
0.71,0,2.17e-11
0.72,0,2.21e-11
0.73,0,2.24e-11
0.74,0,2.28e-11
0.75,0,2.32e-11
0.76,0,2.36e-11
0.77,0,2.40e-11
0.78,0,2.44e-11
0.79,0,2.48e-11
0.8,0,2.52e-11
0.0,0.1,-2.35e-15
0.01,0.1,1.37e-10
0.02,0.1,2.31e-10
0.03,0.1,2.95e-10
0.04,0.1,3.39e-10
0.05,0.1,3.70e-10
0.06,0.1,3.92e-10
0.07,0.1,4.09e-10
0.08,0.1,4.22e-10
0.09,0.1,4.32e-10
0.1,0.1,4.41e-10
0.11,0.1,4.49e-10
0.12,0.1,4.56e-10
0.13,0.1,4.62e-10
0.14,0.1,4.68e-10
0.15,0.1,4.73e-10
0.16,0.1,4.78e-10
0.17,0.1,4.84e-10
0.18,0.1,4.89e-10
0.19,0.1,4.93e-10
0.2,0.1,4.98e-10
0.21,0.1,5.03e-10
0.22,0.1,5.08e-10
0.23,0.1,5.12e-10
0.24,0.1,5.17e-10
0.25,0.1,5.22e-10
0.26,0.1,5.26e-10
0.27,0.1,5.31e-10
0.28,0.1,5.35e-10
0.29,0.1,5.40e-10
0.3,0.1,5.44e-10
0.31,0.1,5.49e-10
0.32,0.1,5.54e-10
0.33,0.1,5.58e-10
0.34,0.1,5.63e-10
0.35,0.1,5.67e-10
0.36,0.1,5.72e-10
0.37,0.1,5.77e-10
0.38,0.1,5.81e-10
0.39,0.1,5.86e-10
0.4,0.1,5.91e-10
0.41,0.1,5.95e-10
0.42,0.1,6.00e-10
0.43,0.1,6.05e-10
0.44,0.1,6.10e-10
0.45,0.1,6.14e-10
0.46,0.1,6.19e-10
0.47,0.1,6.24e-10
0.48,0.1,6.29e-10
0.49,0.1,6.34e-10
0.5,0.1,6.39e-10
0.51,0.1,6.44e-10
0.52,0.1,6.49e-10
0.53,0.1,6.54e-10
0.54,0.1,6.59e-10
0.55,0.1,6.64e-10
0.56,0.1,6.69e-10
0.57,0.1,6.74e-10
0.58,0.1,6.79e-10
0.59,0.1,6.84e-10
0.6,0.1,6.89e-10
0.61,0.1,6.95e-10
0.62,0.1,7.00e-10
0.63,0.1,7.05e-10
0.64,0.1,7.11e-10
0.65,0.1,7.16e-10
0.66,0.1,7.21e-10
0.67,0.1,7.27e-10
0.68,0.1,7.32e-10
0.69,0.1,7.38e-10
0.7,0.1,7.43e-10
0.71,0.1,7.49e-10
0.72,0.1,7.55e-10
0.73,0.1,7.60e-10
0.74,0.1,7.66e-10
0.75,0.1,7.72e-10
0.76,0.1,7.78e-10
0.77,0.1,7.83e-10
0.78,0.1,7.89e-10
0.79,0.1,7.95e-10
0.8,0.1,8.01e-10
0.0,0.2,-8.36e-15
0.01,0.2,5.85e-09
0.02,0.2,9.89e-09
0.03,0.2,1.27e-08
0.04,0.2,1.45e-08
0.05,0.2,1.58e-08
0.06,0.2,1.68e-08
0.07,0.2,1.75e-08
0.08,0.2,1.81e-08
0.09,0.2,1.85e-08
0.1,0.2,1.89e-08
0.11,0.2,1.92e-08
0.12,0.2,1.95e-08
0.13,0.2,1.97e-08
0.14,0.2,1.99e-08
0.15,0.2,2.02e-08
0.16,0.2,2.04e-08
0.17,0.2,2.06e-08
0.18,0.2,2.07e-08
0.19,0.2,2.09e-08
0.2,0.2,2.11e-08
0.21,0.2,2.13e-08
0.22,0.2,2.15e-08
0.23,0.2,2.16e-08
0.24,0.2,2.18e-08
0.25,0.2,2.20e-08
0.26,0.2,2.22e-08
0.27,0.2,2.23e-08
0.28,0.2,2.25e-08
0.29,0.2,2.27e-08
0.3,0.2,2.28e-08
0.31,0.2,2.30e-08
0.32,0.2,2.32e-08
0.33,0.2,2.33e-08
0.34,0.2,2.35e-08
0.35,0.2,2.37e-08
0.36,0.2,2.38e-08
0.37,0.2,2.40e-08
0.38,0.2,2.42e-08
0.39,0.2,2.43e-08
0.4,0.2,2.45e-08
0.41,0.2,2.47e-08
0.42,0.2,2.48e-08
0.43,0.2,2.50e-08
0.44,0.2,2.52e-08
0.45,0.2,2.53e-08
0.46,0.2,2.55e-08
0.47,0.2,2.57e-08
0.48,0.2,2.58e-08
0.49,0.2,2.60e-08
0.5,0.2,2.62e-08
0.51,0.2,2.64e-08
0.52,0.2,2.65e-08
0.53,0.2,2.67e-08
0.54,0.2,2.69e-08
0.55,0.2,2.70e-08
0.56,0.2,2.72e-08
0.57,0.2,2.74e-08
0.58,0.2,2.76e-08
0.59,0.2,2.77e-08
0.6,0.2,2.79e-08
0.61,0.2,2.81e-08
0.62,0.2,2.83e-08
0.63,0.2,2.85e-08
0.64,0.2,2.86e-08
0.65,0.2,2.88e-08
0.66,0.2,2.90e-08
0.67,0.2,2.92e-08
0.68,0.2,2.94e-08
0.69,0.2,2.95e-08
0.7,0.2,2.97e-08
0.71,0.2,2.99e-08
0.72,0.2,3.01e-08
0.73,0.2,3.03e-08
0.74,0.2,3.05e-08
0.75,0.2,3.07e-08
0.76,0.2,3.08e-08
0.77,0.2,3.10e-08
0.78,0.2,3.12e-08
0.79,0.2,3.14e-08
0.8,0.2,3.16e-08
0.0,0.3,-2.01e-14
0.01,0.3,1.58e-07
0.02,0.3,2.79e-07
0.03,0.3,3.71e-07
0.04,0.3,4.38e-07
0.05,0.3,4.86e-07
0.06,0.3,5.22e-07
0.07,0.3,5.49e-07
0.08,0.3,5.69e-07
0.09,0.3,5.85e-07
0.1,0.3,5.98e-07
0.11,0.3,6.09e-07
0.12,0.3,6.18e-07
0.13,0.3,6.26e-07
0.14,0.3,6.34e-07
0.15,0.3,6.40e-07
0.16,0.3,6.46e-07
0.17,0.3,6.52e-07
0.18,0.3,6.57e-07
0.19,0.3,6.62e-07
0.2,0.3,6.67e-07
0.21,0.3,6.72e-07
0.22,0.3,6.76e-07
0.23,0.3,6.81e-07
0.24,0.3,6.85e-07
0.25,0.3,6.89e-07
0.26,0.3,6.94e-07
0.27,0.3,6.98e-07
0.28,0.3,7.02e-07
0.29,0.3,7.06e-07
0.3,0.3,7.10e-07
0.31,0.3,7.14e-07
0.32,0.3,7.18e-07
0.33,0.3,7.22e-07
0.34,0.3,7.26e-07
0.35,0.3,7.29e-07
0.36,0.3,7.33e-07
0.37,0.3,7.37e-07
0.38,0.3,7.41e-07
0.39,0.3,7.45e-07
0.4,0.3,7.48e-07
0.41,0.3,7.52e-07
0.42,0.3,7.56e-07
0.43,0.3,7.60e-07
0.44,0.3,7.63e-07
0.45,0.3,7.67e-07
0.46,0.3,7.71e-07
0.47,0.3,7.74e-07
0.48,0.3,7.78e-07
0.49,0.3,7.82e-07
0.5,0.3,7.86e-07
0.51,0.3,7.89e-07
0.52,0.3,7.93e-07
0.53,0.3,7.97e-07
0.54,0.3,8.00e-07
0.55,0.3,8.04e-07
0.56,0.3,8.08e-07
0.57,0.3,8.11e-07
0.58,0.3,8.15e-07
0.59,0.3,8.19e-07
0.6,0.3,8.22e-07
0.61,0.3,8.26e-07
0.62,0.3,8.30e-07
0.63,0.3,8.33e-07
0.64,0.3,8.37e-07
0.65,0.3,8.41e-07
0.66,0.3,8.45e-07
0.67,0.3,8.48e-07
0.68,0.3,8.52e-07
0.69,0.3,8.56e-07
0.7,0.3,8.59e-07
0.71,0.3,8.63e-07
0.72,0.3,8.67e-07
0.73,0.3,8.71e-07
0.74,0.3,8.74e-07
0.75,0.3,8.78e-07
0.76,0.3,8.82e-07
0.77,0.3,8.86e-07
0.78,0.3,8.89e-07
0.79,0.3,8.93e-07
0.8,0.3,8.97e-07
0.0,0.4,-4.80e-14
0.01,0.4,6.94e-07
0.02,0.4,1.33e-06
0.03,0.4,1.91e-06
0.04,0.4,2.42e-06
0.05,0.4,2.87e-06
0.06,0.4,3.26e-06
0.07,0.4,3.59e-06
0.08,0.4,3.87e-06
0.09,0.4,4.10e-06
0.1,0.4,4.29e-06
0.11,0.4,4.45e-06
0.12,0.4,4.58e-06
0.13,0.4,4.69e-06
0.14,0.4,4.78e-06
0.15,0.4,4.86e-06
0.16,0.4,4.93e-06
0.17,0.4,4.99e-06
0.18,0.4,5.04e-06
0.19,0.4,5.09e-06
0.2,0.4,5.13e-06
0.21,0.4,5.17e-06
0.22,0.4,5.20e-06
0.23,0.4,5.24e-06
0.24,0.4,5.27e-06
0.25,0.4,5.30e-06
0.26,0.4,5.33e-06
0.27,0.4,5.35e-06
0.28,0.4,5.38e-06
0.29,0.4,5.40e-06
0.3,0.4,5.43e-06
0.31,0.4,5.45e-06
0.32,0.4,5.47e-06
0.33,0.4,5.49e-06
0.34,0.4,5.52e-06
0.35,0.4,5.54e-06
0.36,0.4,5.56e-06
0.37,0.4,5.58e-06
0.38,0.4,5.60e-06
0.39,0.4,5.61e-06
0.4,0.4,5.63e-06
0.41,0.4,5.65e-06
0.42,0.4,5.67e-06
0.43,0.4,5.69e-06
0.44,0.4,5.71e-06
0.45,0.4,5.72e-06
0.46,0.4,5.74e-06
0.47,0.4,5.76e-06
0.48,0.4,5.78e-06
0.49,0.4,5.79e-06
0.5,0.4,5.81e-06
0.51,0.4,5.83e-06
0.52,0.4,5.84e-06
0.53,0.4,5.86e-06
0.54,0.4,5.88e-06
0.55,0.4,5.89e-06
0.56,0.4,5.91e-06
0.57,0.4,5.93e-06
0.58,0.4,5.94e-06
0.59,0.4,5.96e-06
0.6,0.4,5.97e-06
0.61,0.4,5.99e-06
0.62,0.4,6.01e-06
0.63,0.4,6.02e-06
0.64,0.4,6.04e-06
0.65,0.4,6.05e-06
0.66,0.4,6.07e-06
0.67,0.4,6.08e-06
0.68,0.4,6.10e-06
0.69,0.4,6.11e-06
0.7,0.4,6.13e-06
0.71,0.4,6.14e-06
0.72,0.4,6.16e-06
0.73,0.4,6.17e-06
0.74,0.4,6.19e-06
0.75,0.4,6.20e-06
0.76,0.4,6.22e-06
0.77,0.4,6.23e-06
0.78,0.4,6.25e-06
0.79,0.4,6.26e-06
0.8,0.4,6.28e-06
0.0,0.5,-1.04e-13
0.01,0.5,1.17e-06
0.02,0.5,2.30e-06
0.03,0.5,3.38e-06
0.04,0.5,4.40e-06
0.05,0.5,5.37e-06
0.06,0.5,6.27e-06
0.07,0.5,7.11e-06
0.08,0.5,7.88e-06
0.09,0.5,8.59e-06
0.1,0.5,9.23e-06
0.11,0.5,9.81e-06
0.12,0.5,1.03e-05
0.13,0.5,1.08e-05
0.14,0.5,1.12e-05
0.15,0.5,1.16e-05
0.16,0.5,1.19e-05
0.17,0.5,1.22e-05
0.18,0.5,1.24e-05
0.19,0.5,1.27e-05
0.2,0.5,1.29e-05
0.21,0.5,1.30e-05
0.22,0.5,1.32e-05
0.23,0.5,1.33e-05
0.24,0.5,1.35e-05
0.25,0.5,1.36e-05
0.26,0.5,1.37e-05
0.27,0.5,1.38e-05
0.28,0.5,1.39e-05
0.29,0.5,1.40e-05
0.3,0.5,1.40e-05
0.31,0.5,1.41e-05
0.32,0.5,1.42e-05
0.33,0.5,1.43e-05
0.34,0.5,1.43e-05
0.35,0.5,1.44e-05
0.36,0.5,1.44e-05
0.37,0.5,1.45e-05
0.38,0.5,1.45e-05
0.39,0.5,1.46e-05
0.4,0.5,1.46e-05
0.41,0.5,1.47e-05
0.42,0.5,1.47e-05
0.43,0.5,1.48e-05
0.44,0.5,1.48e-05
0.45,0.5,1.48e-05
0.46,0.5,1.49e-05
0.47,0.5,1.49e-05
0.48,0.5,1.50e-05
0.49,0.5,1.50e-05
0.5,0.5,1.50e-05
0.51,0.5,1.51e-05
0.52,0.5,1.51e-05
0.53,0.5,1.51e-05
0.54,0.5,1.52e-05
0.55,0.5,1.52e-05
0.56,0.5,1.52e-05
0.57,0.5,1.53e-05
0.58,0.5,1.53e-05
0.59,0.5,1.53e-05
0.6,0.5,1.54e-05
0.61,0.5,1.54e-05
0.62,0.5,1.54e-05
0.63,0.5,1.55e-05
0.64,0.5,1.55e-05
0.65,0.5,1.55e-05
0.66,0.5,1.55e-05
0.67,0.5,1.56e-05
0.68,0.5,1.56e-05
0.69,0.5,1.56e-05
0.7,0.5,1.57e-05
0.71,0.5,1.57e-05
0.72,0.5,1.57e-05
0.73,0.5,1.57e-05
0.74,0.5,1.58e-05
0.75,0.5,1.58e-05
0.76,0.5,1.58e-05
0.77,0.5,1.59e-05
0.78,0.5,1.59e-05
0.79,0.5,1.59e-05
0.8,0.5,1.59e-05
0.0,0.6,-2.05e-13
0.01,0.6,1.50e-06
0.02,0.6,2.96e-06
0.03,0.6,4.39e-06
0.04,0.6,5.78e-06
0.05,0.6,7.11e-06
0.06,0.6,8.40e-06
0.07,0.6,9.63e-06
0.08,0.6,1.08e-05
0.09,0.6,1.19e-05
0.1,0.6,1.30e-05
0.11,0.6,1.39e-05
0.12,0.6,1.49e-05
0.13,0.6,1.57e-05
0.14,0.6,1.65e-05
0.15,0.6,1.73e-05
0.16,0.6,1.80e-05
0.17,0.6,1.86e-05
0.18,0.6,1.92e-05
0.19,0.6,1.97e-05
0.2,0.6,2.02e-05
0.21,0.6,2.07e-05
0.22,0.6,2.11e-05
0.23,0.6,2.14e-05
0.24,0.6,2.18e-05
0.25,0.6,2.21e-05
0.26,0.6,2.24e-05
0.27,0.6,2.27e-05
0.28,0.6,2.29e-05
0.29,0.6,2.31e-05
0.3,0.6,2.33e-05
0.31,0.6,2.35e-05
0.32,0.6,2.37e-05
0.33,0.6,2.39e-05
0.34,0.6,2.40e-05
0.35,0.6,2.42e-05
0.36,0.6,2.43e-05
0.37,0.6,2.44e-05
0.38,0.6,2.45e-05
0.39,0.6,2.46e-05
0.4,0.6,2.47e-05
0.41,0.6,2.48e-05
0.42,0.6,2.49e-05
0.43,0.6,2.50e-05
0.44,0.6,2.51e-05
0.45,0.6,2.52e-05
0.46,0.6,2.53e-05
0.47,0.6,2.54e-05
0.48,0.6,2.54e-05
0.49,0.6,2.55e-05
0.5,0.6,2.56e-05
0.51,0.6,2.56e-05
0.52,0.6,2.57e-05
0.53,0.6,2.58e-05
0.54,0.6,2.58e-05
0.55,0.6,2.59e-05
0.56,0.6,2.59e-05
0.57,0.6,2.60e-05
0.58,0.6,2.60e-05
0.59,0.6,2.61e-05
0.6,0.6,2.61e-05
0.61,0.6,2.62e-05
0.62,0.6,2.63e-05
0.63,0.6,2.63e-05
0.64,0.6,2.63e-05
0.65,0.6,2.64e-05
0.66,0.6,2.64e-05
0.67,0.6,2.65e-05
0.68,0.6,2.65e-05
0.69,0.6,2.66e-05
0.7,0.6,2.66e-05
0.71,0.6,2.67e-05
0.72,0.6,2.67e-05
0.73,0.6,2.68e-05
0.74,0.6,2.68e-05
0.75,0.6,2.68e-05
0.76,0.6,2.69e-05
0.77,0.6,2.69e-05
0.78,0.6,2.70e-05
0.79,0.6,2.70e-05
0.8,0.6,2.70e-05
0.0,0.7,-3.81e-13
0.01,0.7,1.71e-06
0.02,0.7,3.40e-06
0.03,0.7,5.07e-06
0.04,0.7,6.69e-06
0.05,0.7,8.28e-06
0.06,0.7,9.83e-06
0.07,0.7,1.13e-05
0.08,0.7,1.28e-05
0.09,0.7,1.42e-05
0.1,0.7,1.55e-05
0.11,0.7,1.68e-05
0.12,0.7,1.80e-05
0.13,0.7,1.92e-05
0.14,0.7,2.03e-05
0.15,0.7,2.13e-05
0.16,0.7,2.23e-05
0.17,0.7,2.33e-05
0.18,0.7,2.42e-05
0.19,0.7,2.50e-05
0.2,0.7,2.58e-05
0.21,0.7,2.65e-05
0.22,0.7,2.72e-05
0.23,0.7,2.78e-05
0.24,0.7,2.84e-05
0.25,0.7,2.90e-05
0.26,0.7,2.95e-05
0.27,0.7,3.00e-05
0.28,0.7,3.05e-05
0.29,0.7,3.09e-05
0.3,0.7,3.13e-05
0.31,0.7,3.17e-05
0.32,0.7,3.20e-05
0.33,0.7,3.23e-05
0.34,0.7,3.26e-05
0.35,0.7,3.29e-05
0.36,0.7,3.32e-05
0.37,0.7,3.34e-05
0.38,0.7,3.36e-05
0.39,0.7,3.39e-05
0.4,0.7,3.41e-05
0.41,0.7,3.43e-05
0.42,0.7,3.44e-05
0.43,0.7,3.46e-05
0.44,0.7,3.48e-05
0.45,0.7,3.49e-05
0.46,0.7,3.51e-05
0.47,0.7,3.52e-05
0.48,0.7,3.53e-05
0.49,0.7,3.55e-05
0.5,0.7,3.56e-05
0.51,0.7,3.57e-05
0.52,0.7,3.58e-05
0.53,0.7,3.59e-05
0.54,0.7,3.60e-05
0.55,0.7,3.61e-05
0.56,0.7,3.62e-05
0.57,0.7,3.63e-05
0.58,0.7,3.64e-05
0.59,0.7,3.65e-05
0.6,0.7,3.66e-05
0.61,0.7,3.67e-05
0.62,0.7,3.67e-05
0.63,0.7,3.68e-05
0.64,0.7,3.69e-05
0.65,0.7,3.70e-05
0.66,0.7,3.70e-05
0.67,0.7,3.71e-05
0.68,0.7,3.72e-05
0.69,0.7,3.72e-05
0.7,0.7,3.73e-05
0.71,0.7,3.74e-05
0.72,0.7,3.74e-05
0.73,0.7,3.75e-05
0.74,0.7,3.76e-05
0.75,0.7,3.76e-05
0.76,0.7,3.77e-05
0.77,0.7,3.77e-05
0.78,0.7,3.78e-05
0.79,0.7,3.78e-05
0.8,0.7,3.79e-05
0.0,0.8,-6.90e-13
0.01,0.8,1.86e-06
0.02,0.8,3.71e-06
0.03,0.8,5.53e-06
0.04,0.8,7.32e-06
0.05,0.8,9.08e-06
0.06,0.8,1.08e-05
0.07,0.8,1.25e-05
0.08,0.8,1.41e-05
0.09,0.8,1.57e-05
0.1,0.8,1.73e-05
0.11,0.8,1.88e-05
0.12,0.8,2.02e-05
0.13,0.8,2.16e-05
0.14,0.8,2.29e-05
0.15,0.8,2.42e-05
0.16,0.8,2.54e-05
0.17,0.8,2.65e-05
0.18,0.8,2.76e-05
0.19,0.8,2.87e-05
0.2,0.8,2.97e-05
0.21,0.8,3.06e-05
0.22,0.8,3.15e-05
0.23,0.8,3.24e-05
0.24,0.8,3.32e-05
0.25,0.8,3.40e-05
0.26,0.8,3.47e-05
0.27,0.8,3.54e-05
0.28,0.8,3.60e-05
0.29,0.8,3.66e-05
0.3,0.8,3.72e-05
0.31,0.8,3.78e-05
0.32,0.8,3.83e-05
0.33,0.8,3.88e-05
0.34,0.8,3.92e-05
0.35,0.8,3.97e-05
0.36,0.8,4.01e-05
0.37,0.8,4.05e-05
0.38,0.8,4.08e-05
0.39,0.8,4.12e-05
0.4,0.8,4.15e-05
0.41,0.8,4.18e-05
0.42,0.8,4.21e-05
0.43,0.8,4.24e-05
0.44,0.8,4.27e-05
0.45,0.8,4.29e-05
0.46,0.8,4.31e-05
0.47,0.8,4.34e-05
0.48,0.8,4.36e-05
0.49,0.8,4.38e-05
0.5,0.8,4.40e-05
0.51,0.8,4.42e-05
0.52,0.8,4.43e-05
0.53,0.8,4.45e-05
0.54,0.8,4.47e-05
0.55,0.8,4.48e-05
0.56,0.8,4.50e-05
0.57,0.8,4.51e-05
0.58,0.8,4.52e-05
0.59,0.8,4.54e-05
0.6,0.8,4.55e-05
0.61,0.8,4.56e-05
0.62,0.8,4.57e-05
0.63,0.8,4.59e-05
0.64,0.8,4.60e-05
0.65,0.8,4.61e-05
0.66,0.8,4.62e-05
0.67,0.8,4.63e-05
0.68,0.8,4.64e-05
0.69,0.8,4.65e-05
0.7,0.8,4.66e-05
0.71,0.8,4.67e-05
0.72,0.8,4.67e-05
0.73,0.8,4.68e-05
0.74,0.8,4.69e-05
0.75,0.8,4.70e-05
0.76,0.8,4.71e-05
0.77,0.8,4.72e-05
0.78,0.8,4.72e-05
0.79,0.8,4.73e-05
0.8,0.8,4.74e-05
